Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product,Category,Quantity,Price,Payment_Method,Total_Sales,Profit,Discount,Sub_Category
1229,2023-08-18,196,Ahmed,Islamabad,Laptop,Accessories,1,93986,Online,93986,24094.699524067422,5,Ultrabook
1230,2023-08-19,100,Ayesha,Karachi,Tablet,Electronics,2,91942,Card,183884,42078.14708837547,16,Kids Tablet
1231,2023-08-20,118,Ayesha,Karachi,Laptop,Accessories,4,61612,Cash,246448,27019.869276460617,9,Gaming Laptop
1232,2023-08-21,101,Usman,Islamabad,Laptop,Electronics,1,39725,Cash,39725,6833.100951583273,17,Ultrabook
1233,2023-08-22,152,Ali,Karachi,Headphones,Electronics,3,15926,Card,47778,13920.596316841642,17,Wired
1234,2023-08-23,143,Ayesha,Islamabad,Headphones,Electronics,3,19496,Card,58488,11702.29244205965,2,Wireless
1235,2023-08-24,189,Sara,Karachi,Headphones,Electronics,4,66447,Cash,265788,49581.64232088105,19,Wired
1236,2023-08-25,131,Ali,Islamabad,Tablet,Accessories,3,39806,Online,119418,22873.314289782516,14,iPad
1237,2023-08-26,169,Ali,Lahore,Mobile,Electronics,4,98199,Online,392796,55689.259691666455,14,iPhone
1238,2023-08-27,131,Ali,Faisalabad,Laptop,Accessories,3,51321,Online,153963,26749.752429571294,3,Ultrabook
1239,2023-08-28,167,Usman,Islamabad,Laptop,Accessories,2,75095,Cash,150190,26127.45058334281,8,Ultrabook
1240,2023-08-29,154,Ayesha,Islamabad,Laptop,Accessories,1,32656,Card,32656,3607.54110784842,18,Gaming Laptop
1241,2023-08-30,174,Usman,Faisalabad,Tablet,Accessories,2,65147,Cash,130294,33031.291318022726,16,Android Tablet
1242,2023-08-31,155,Ayesha,Islamabad,Headphones,Electronics,1,59666,Card,59666,10936.830686795369,10,Noise Cancelling
1243,2023-09-01,116,Usman,Islamabad,Mobile,Accessories,1,92368,Online,92368,24425.422357091877,8,iPhone
1244,2023-09-02,137,Usman,Karachi,Tablet,Electronics,1,48787,Online,48787,13175.885586127268,9,Android Tablet
1245,2023-09-03,123,Sara,Faisalabad,Headphones,Accessories,2,72946,Card,145892,20774.847325619325,17,Noise Cancelling
1246,2023-09-04,168,Usman,Lahore,Tablet,Accessories,1,31727,Card,31727,7343.870785762334,19,Kids Tablet
1247,2023-09-05,197,Ahmed,Islamabad,Mobile,Electronics,2,78056,Cash,156112,30356.97140229828,12,Budget Phone
1248,2023-09-06,169,Sara,Faisalabad,Headphones,Electronics,4,13081,Online,52324,14443.06423100076,7,Wired
1249,2023-09-07,185,Usman,Karachi,Tablet,Electronics,3,44196,Cash,132588,18979.72503412954,6,Kids Tablet
1250,2023-09-08,110,Ali,Lahore,Mobile,Accessories,3,46735,Cash,140205,33027.05994989395,16,Budget Phone
1251,2023-09-09,115,Ahmed,Faisalabad,Laptop,Accessories,1,90102,Cash,90102,19962.13634384296,14,Ultrabook
1252,2023-09-10,196,Ahmed,Lahore,Mobile,Electronics,2,89578,Online,179156,28496.60630317185,19,Budget Phone
1253,2023-09-11,172,Ahmed,Lahore,Laptop,Electronics,3,35498,Cash,106494,13558.835326685594,14,Gaming Laptop
1254,2023-09-12,158,Sara,Lahore,Tablet,Electronics,2,86865,Cash,173730,40014.87511754345,0,Android Tablet
1255,2023-09-13,169,Usman,Islamabad,Headphones,Electronics,2,41656,Cash,83312,20638.00628638415,13,Noise Cancelling
1256,2023-09-14,179,Usman,Islamabad,Headphones,Accessories,1,77695,Cash,77695,12674.033294738696,4,Wired
1257,2023-09-15,192,Ali,Karachi,Tablet,Electronics,3,47900,Cash,143700,32902.4890396013,10,Android Tablet
1258,2023-09-16,102,Ali,Karachi,Headphones,Electronics,1,94899,Cash,94899,16989.40560028481,15,Noise Cancelling
1259,2023-09-17,119,Ahmed,Faisalabad,Headphones,Electronics,1,57701,Online,57701,14000.650074458066,1,Wireless
1260,2023-09-18,158,Ali,Karachi,Laptop,Electronics,3,29033,Cash,87099,12180.190245599426,7,Gaming Laptop
1261,2023-09-19,135,Sara,Lahore,Tablet,Accessories,3,20805,Card,62415,17354.053877907365,10,iPad
1262,2023-09-20,118,Usman,Lahore,Mobile,Electronics,4,45851,Cash,183404,28882.81392603464,17,Budget Phone
1263,2023-09-21,189,Ahmed,Islamabad,Laptop,Accessories,4,36832,Cash,147328,25569.8348008277,2,Ultrabook
1264,2023-09-22,166,Ali,Lahore,Tablet,Electronics,2,73437,Online,146874,16393.83947396986,0,iPad
1265,2023-09-23,118,Sara,Faisalabad,Laptop,Electronics,3,23944,Online,71832,8785.229047092385,10,Business Laptop
1266,2023-09-24,119,Sara,Lahore,Mobile,Accessories,4,29873,Card,119492,24277.4740957803,15,Budget Phone
1267,2023-09-25,195,Ali,Lahore,Mobile,Electronics,2,50372,Card,100744,15466.071324856552,17,Budget Phone
1268,2023-09-26,170,Usman,Faisalabad,Tablet,Accessories,2,99464,Online,198928,53132.88206928865,15,iPad
1269,2023-09-27,151,Ali,Karachi,Mobile,Accessories,2,25379,Online,50758,5224.961404269629,9,Android Phone
1270,2023-09-28,132,Ahmed,Karachi,Laptop,Electronics,4,46751,Cash,187004,32878.82069556935,17,Gaming Laptop
1271,2023-09-29,139,Ali,Faisalabad,Mobile,Accessories,3,99822,Online,299466,50151.30430175062,5,iPhone
1272,2023-09-30,138,Sara,Islamabad,Laptop,Accessories,1,15110,Card,15110,1569.4081006329905,18,Gaming Laptop
1273,2023-10-01,181,Ali,Lahore,Laptop,Accessories,2,64341,Cash,128682,16068.994864036733,3,Business Laptop
1274,2023-10-02,100,Usman,Faisalabad,Mobile,Accessories,4,22087,Card,88348,16143.700608742316,12,Android Phone
1275,2023-10-03,110,Ayesha,Lahore,Tablet,Accessories,4,33762,Cash,135048,26816.87528009175,13,Android Tablet
1276,2023-10-04,191,Ali,Islamabad,Headphones,Accessories,1,92617,Online,92617,16750.520704300845,2,Noise Cancelling
1277,2023-10-05,156,Usman,Lahore,Mobile,Accessories,1,19596,Card,19596,4040.4509492326783,9,Budget Phone
1278,2023-10-06,188,Usman,Faisalabad,Laptop,Accessories,4,28313,Cash,113252,24805.17048928365,5,Gaming Laptop
1279,2023-10-07,149,Sara,Lahore,Laptop,Electronics,3,76549,Cash,229647,23420.49515010881,0,Gaming Laptop
1280,2023-10-08,122,Usman,Karachi,Mobile,Electronics,1,33705,Online,33705,6498.96546987607,13,Budget Phone
1281,2023-10-09,130,Usman,Islamabad,Tablet,Accessories,4,77364,Online,309456,90577.7242176219,7,Kids Tablet
1282,2023-10-10,193,Usman,Islamabad,Tablet,Electronics,1,83445,Online,83445,17006.62972308204,18,Kids Tablet
1283,2023-10-11,141,Usman,Islamabad,Laptop,Accessories,3,88645,Card,265935,62629.94057933935,13,Business Laptop
1284,2023-10-12,198,Ahmed,Faisalabad,Laptop,Accessories,2,12023,Cash,24046,3904.415665493875,9,Gaming Laptop
1285,2023-10-13,106,Ahmed,Islamabad,Tablet,Electronics,1,69796,Online,69796,17783.90044591004,16,Kids Tablet
1286,2023-10-14,115,Sara,Karachi,Headphones,Accessories,3,90073,Card,270219,68793.51398221639,8,Wireless
1287,2023-10-15,189,Ali,Faisalabad,Mobile,Accessories,4,74429,Card,297716,60811.23482467992,5,iPhone
1288,2023-10-16,159,Usman,Karachi,Laptop,Accessories,1,71627,Card,71627,21144.48842400405,10,Business Laptop
1289,2023-10-17,101,Ali,Lahore,Laptop,Accessories,1,43848,Online,43848,5485.825163382565,6,Ultrabook
1290,2023-10-18,100,Ali,Lahore,Tablet,Electronics,4,47804,Online,191216,19769.732937905224,16,iPad
1291,2023-10-19,147,Sara,Lahore,Mobile,Accessories,2,25379,Cash,50758,12894.138102473336,0,Android Phone
1292,2023-10-20,111,Usman,Lahore,Tablet,Accessories,4,69664,Cash,278656,72849.34668398973,4,Kids Tablet
1293,2023-10-21,168,Usman,Karachi,Mobile,Accessories,1,37766,Online,37766,4684.549242993537,8,Android Phone
1294,2023-10-22,136,Ayesha,Faisalabad,Mobile,Electronics,4,78099,Card,312396,47833.00293698734,17,Android Phone
1295,2023-10-23,131,Ali,Faisalabad,Mobile,Accessories,3,46060,Card,138180,14303.077114000158,1,iPhone
1296,2023-10-24,108,Ali,Islamabad,Laptop,Electronics,4,79122,Card,316488,50214.53112174387,10,Business Laptop
1297,2023-10-25,198,Ahmed,Karachi,Headphones,Electronics,1,26087,Cash,26087,6642.490412983277,5,Wired
1298,2023-10-26,118,Ayesha,Lahore,Tablet,Accessories,4,58868,Card,235472,47940.24027630728,7,iPad
1299,2023-10-27,147,Ahmed,Karachi,Headphones,Accessories,2,33225,Cash,66450,11271.190433206548,3,Wired
1300,2023-10-28,179,Ahmed,Islamabad,Tablet,Electronics,4,16643,Cash,66572,11606.685668100845,17,Kids Tablet
1301,2023-10-29,102,Ahmed,Islamabad,Mobile,Accessories,2,46727,Card,93454,9370.700347522674,10,Android Phone
1302,2023-10-30,119,Sara,Karachi,Laptop,Electronics,3,21005,Card,63015,10079.886048904667,4,Gaming Laptop
1303,2023-10-31,123,Sara,Karachi,Headphones,Electronics,2,75697,Online,151394,34713.394946306566,14,Wireless
1304,2023-11-01,153,Ahmed,Karachi,Laptop,Accessories,4,26029,Online,104116,30697.445742476768,17,Gaming Laptop
1305,2023-11-02,132,Ayesha,Faisalabad,Tablet,Accessories,1,24226,Card,24226,6526.77911890239,1,iPad
1306,2023-11-03,123,Ali,Lahore,Laptop,Electronics,2,73646,Cash,147292,15424.269906513857,10,Gaming Laptop
1307,2023-11-04,174,Ayesha,Karachi,Laptop,Electronics,3,70603,Cash,211809,59245.54462311461,12,Ultrabook
1308,2023-11-05,171,Usman,Karachi,Headphones,Electronics,2,38731,Cash,77462,19879.82309818763,3,Noise Cancelling
1309,2023-11-06,135,Sara,Karachi,Mobile,Electronics,2,78926,Cash,157852,40421.98637158528,6,Android Phone
1310,2023-11-07,137,Ali,Islamabad,Laptop,Accessories,2,15997,Cash,31994,6130.023262712053,10,Gaming Laptop
1311,2023-11-08,183,Ali,Islamabad,Mobile,Accessories,3,65506,Online,196518,35294.8408321666,3,Budget Phone
1312,2023-11-09,198,Usman,Faisalabad,Tablet,Accessories,4,88229,Card,352916,56672.361471378994,14,Kids Tablet
1313,2023-11-10,188,Usman,Lahore,Laptop,Accessories,2,59815,Online,119630,13534.815195342157,0,Business Laptop
1314,2023-11-11,198,Ahmed,Faisalabad,Headphones,Accessories,2,52092,Cash,104184,15174.09462204551,2,Noise Cancelling
1315,2023-11-12,124,Sara,Lahore,Tablet,Electronics,1,72539,Cash,72539,10831.576215534184,13,iPad
1316,2023-11-13,192,Sara,Islamabad,Tablet,Accessories,3,76077,Cash,228231,44919.37873940581,5,iPad
1317,2023-11-14,117,Ayesha,Islamabad,Headphones,Accessories,2,31817,Cash,63634,15875.975473874803,17,Wired
1318,2023-11-15,181,Ahmed,Islamabad,Laptop,Accessories,3,47861,Card,143583,27964.507318172477,0,Business Laptop
1319,2023-11-16,165,Ahmed,Faisalabad,Laptop,Accessories,2,23428,Cash,46856,5227.671904659232,5,Business Laptop
1320,2023-11-17,153,Ahmed,Karachi,Tablet,Accessories,4,53934,Card,215736,62899.54810119824,5,Android Tablet
1321,2023-11-18,134,Ahmed,Karachi,Laptop,Electronics,4,20258,Cash,81032,23381.36740496682,15,Ultrabook
1322,2023-11-19,179,Sara,Islamabad,Mobile,Electronics,2,67775,Card,135550,34841.48851475335,4,iPhone
1323,2023-11-20,160,Sara,Karachi,Headphones,Electronics,4,91580,Online,366320,109260.64738020106,16,Noise Cancelling
1324,2023-11-21,140,Ahmed,Karachi,Mobile,Accessories,2,15469,Cash,30938,6462.838882434906,9,Budget Phone
1325,2023-11-22,199,Ayesha,Faisalabad,Laptop,Electronics,4,38854,Card,155416,45467.521184590456,17,Business Laptop
1326,2023-11-23,132,Ali,Lahore,Tablet,Electronics,1,16256,Online,16256,1871.4071080531803,6,Android Tablet
1327,2023-11-24,167,Ali,Islamabad,Headphones,Accessories,1,86256,Cash,86256,14934.031724406568,2,Wired
1328,2023-11-25,132,Ayesha,Islamabad,Laptop,Accessories,1,43937,Cash,43937,6374.215354482654,12,Gaming Laptop
1329,2023-11-26,113,Ahmed,Faisalabad,Laptop,Accessories,3,11651,Cash,34953,4864.290757949028,14,Ultrabook
1330,2023-11-27,120,Sara,Faisalabad,Tablet,Electronics,3,60288,Card,180864,23179.636909704997,19,Android Tablet
1331,2023-11-28,147,Ali,Karachi,Tablet,Electronics,1,94730,Card,94730,21265.248853109373,18,Android Tablet
1332,2023-11-29,119,Usman,Islamabad,Mobile,Accessories,3,35051,Online,105153,26946.96741947927,2,Android Phone
1333,2023-11-30,107,Usman,Lahore,Headphones,Accessories,4,37386,Card,149544,32250.611168583684,3,Noise Cancelling
1334,2023-12-01,106,Ayesha,Faisalabad,Headphones,Electronics,2,85054,Card,170108,22010.706520526237,4,Noise Cancelling
1335,2023-12-02,166,Ahmed,Lahore,Tablet,Electronics,2,26184,Cash,52368,13732.185916775205,0,Android Tablet
1336,2023-12-03,116,Ali,Lahore,Mobile,Accessories,2,43787,Cash,87574,19896.01950503127,3,Android Phone
1337,2023-12-04,132,Ahmed,Islamabad,Headphones,Accessories,1,31621,Cash,31621,5616.937558688345,11,Wired
1338,2023-12-05,147,Ali,Islamabad,Tablet,Electronics,3,85564,Cash,256692,60277.97076434861,9,Android Tablet
1339,2023-12-06,175,Ayesha,Faisalabad,Laptop,Accessories,4,87984,Cash,351936,53487.58375496112,19,Business Laptop
1340,2023-12-07,158,Ayesha,Islamabad,Headphones,Electronics,4,69792,Cash,279168,47190.12369218235,12,Wireless
1341,2023-12-08,185,Usman,Islamabad,Mobile,Electronics,1,55253,Cash,55253,15664.069058114372,13,iPhone
1342,2023-12-09,121,Ahmed,Islamabad,Mobile,Electronics,4,44051,Online,176204,27858.01118346539,4,Budget Phone
1343,2023-12-10,129,Usman,Lahore,Mobile,Electronics,4,59811,Online,239244,46412.77464543548,3,Android Phone
1344,2023-12-11,137,Ahmed,Faisalabad,Laptop,Accessories,4,40447,Online,161788,44981.63086740528,13,Gaming Laptop
1345,2023-12-12,150,Usman,Karachi,Headphones,Accessories,4,93930,Online,375720,90753.01314450309,9,Wireless
1346,2023-12-13,153,Sara,Lahore,Headphones,Electronics,3,40254,Cash,120762,13578.557199620367,16,Wireless
1347,2023-12-14,107,Sara,Islamabad,Laptop,Electronics,4,94045,Online,376180,48700.49183937262,9,Business Laptop
1348,2023-12-15,126,Sara,Lahore,Headphones,Electronics,2,67418,Cash,134836,13695.065746664435,6,Wireless
1349,2023-12-16,126,Sara,Islamabad,Laptop,Electronics,1,24472,Online,24472,5535.183610097617,15,Ultrabook
1350,2023-12-17,197,Ali,Islamabad,Laptop,Electronics,3,13471,Card,40413,7659.665228222247,0,Ultrabook
1351,2023-12-18,120,Sara,Lahore,Laptop,Accessories,4,18329,Online,73316,9300.498993750249,16,Gaming Laptop
1352,2023-12-19,129,Ayesha,Faisalabad,Mobile,Accessories,3,44865,Online,134595,39246.1286047272,8,Budget Phone
1353,2023-12-20,196,Ayesha,Islamabad,Headphones,Accessories,4,56850,Cash,227400,46828.92424504679,5,Wireless
1354,2023-12-21,127,Ali,Faisalabad,Laptop,Accessories,2,64220,Online,128440,19057.754939171897,18,Gaming Laptop
1355,2023-12-22,163,Sara,Karachi,Headphones,Electronics,1,16397,Card,16397,3281.379351244748,12,Noise Cancelling
1356,2023-12-23,196,Sara,Islamabad,Mobile,Electronics,4,45525,Cash,182100,42961.77251821262,2,Android Phone
1357,2023-12-24,168,Sara,Faisalabad,Laptop,Electronics,4,63072,Cash,252288,29075.64796482293,6,Ultrabook
1358,2023-12-25,160,Usman,Faisalabad,Tablet,Electronics,4,93820,Online,375280,58146.16954223458,8,iPad
1359,2023-12-26,147,Ahmed,Karachi,Mobile,Electronics,4,94530,Cash,378120,98837.95828261111,4,Android Phone
1360,2023-12-27,118,Usman,Faisalabad,Tablet,Accessories,1,33284,Cash,33284,6388.297109296434,9,iPad
1361,2023-12-28,103,Ahmed,Faisalabad,Headphones,Electronics,1,71330,Cash,71330,14930.469508232718,16,Noise Cancelling
1362,2023-12-29,134,Sara,Karachi,Headphones,Accessories,2,93369,Cash,186738,34838.438924118374,11,Wired
1363,2023-12-30,163,Sara,Islamabad,Mobile,Accessories,1,35122,Cash,35122,3820.5707571015255,15,iPhone
1364,2023-12-31,148,Usman,Faisalabad,Headphones,Accessories,4,80553,Cash,322212,42902.51361108241,2,Noise Cancelling
1365,2024-01-01,116,Usman,Faisalabad,Tablet,Accessories,2,91906,Card,183812,34760.37994008489,8,iPad
1366,2024-01-02,143,Ahmed,Faisalabad,Laptop,Electronics,2,72812,Online,145624,20654.884842912816,14,Business Laptop
1367,2024-01-03,191,Ayesha,Lahore,Laptop,Accessories,2,17999,Card,35998,3959.6290147382233,4,Ultrabook
1368,2024-01-04,129,Ahmed,Karachi,Laptop,Accessories,4,32436,Cash,129744,34866.09640254796,12,Business Laptop
1369,2024-01-05,192,Usman,Lahore,Mobile,Accessories,3,52963,Cash,158889,47069.03995327144,13,Budget Phone
1370,2024-01-06,145,Usman,Karachi,Headphones,Electronics,4,12096,Online,48384,12513.484963091649,19,Wired
1371,2024-01-07,105,Ali,Islamabad,Tablet,Electronics,1,35279,Card,35279,9552.03565056379,14,Kids Tablet
1372,2024-01-08,198,Usman,Islamabad,Headphones,Electronics,1,36201,Online,36201,5372.062818921472,15,Noise Cancelling
1373,2024-01-09,136,Ali,Faisalabad,Headphones,Accessories,4,29715,Card,118860,34722.02446189978,12,Wired
1374,2024-01-10,123,Ayesha,Karachi,Headphones,Accessories,4,39309,Cash,157236,21916.36201308785,16,Wired
1375,2024-01-11,192,Ahmed,Islamabad,Laptop,Electronics,2,25078,Online,50156,14559.582713701611,7,Business Laptop
1376,2024-01-12,145,Ahmed,Karachi,Tablet,Accessories,4,66614,Online,266456,79660.7139585983,1,Android Tablet
1377,2024-01-13,152,Ali,Islamabad,Tablet,Electronics,2,15105,Cash,30210,7321.229192317626,4,Android Tablet
1378,2024-01-14,194,Ahmed,Lahore,Headphones,Electronics,1,12839,Online,12839,3803.28087449504,5,Wireless
1379,2024-01-15,198,Usman,Islamabad,Laptop,Accessories,2,78920,Card,157840,33763.23176137432,11,Ultrabook
1380,2024-01-16,159,Sara,Lahore,Laptop,Accessories,4,53619,Card,214476,32580.69669769503,17,Business Laptop
1381,2024-01-17,196,Ali,Islamabad,Tablet,Accessories,1,52821,Card,52821,9898.61193534875,0,Kids Tablet
1382,2024-01-18,162,Ahmed,Faisalabad,Laptop,Accessories,3,23493,Card,70479,15414.61623291229,16,Gaming Laptop
1383,2024-01-19,184,Ali,Lahore,Laptop,Electronics,2,27069,Cash,54138,6205.097921003708,10,Business Laptop
1384,2024-01-20,131,Ali,Islamabad,Laptop,Electronics,1,17531,Online,17531,3935.159954400988,9,Ultrabook
1385,2024-01-21,186,Sara,Faisalabad,Mobile,Electronics,2,47051,Card,94102,27876.35935900109,18,iPhone
1386,2024-01-22,132,Usman,Lahore,Headphones,Electronics,1,17736,Cash,17736,2447.9498553128387,13,Noise Cancelling
1387,2024-01-23,166,Ali,Faisalabad,Tablet,Electronics,1,17710,Online,17710,4578.371901893453,9,iPad
1388,2024-01-24,117,Ahmed,Karachi,Tablet,Accessories,2,77155,Online,154310,43450.57257362662,14,Android Tablet
1389,2024-01-25,124,Ayesha,Karachi,Mobile,Electronics,3,23975,Cash,71925,20767.647412718878,18,Android Phone
1390,2024-01-26,194,Ali,Lahore,Headphones,Electronics,1,72424,Cash,72424,21149.77220269202,3,Wired
1391,2024-01-27,153,Ali,Islamabad,Tablet,Electronics,1,55603,Card,55603,11359.244058366,1,Kids Tablet
1392,2024-01-28,157,Sara,Lahore,Laptop,Accessories,1,33252,Online,33252,9824.688511306696,8,Gaming Laptop
1393,2024-01-29,166,Usman,Faisalabad,Tablet,Accessories,3,90797,Online,272391,68495.99692631139,9,Android Tablet
1394,2024-01-30,145,Ayesha,Islamabad,Laptop,Accessories,3,11431,Cash,34293,4538.139712574827,10,Gaming Laptop
1395,2024-01-31,123,Ahmed,Karachi,Mobile,Accessories,4,84603,Online,338412,66118.94376600774,13,iPhone
1396,2024-02-01,131,Ayesha,Islamabad,Laptop,Electronics,2,47481,Card,94962,23139.03301513525,6,Business Laptop
1397,2024-02-02,146,Ahmed,Karachi,Tablet,Electronics,3,19557,Online,58671,8769.440733884288,14,Kids Tablet
1398,2024-02-03,185,Usman,Islamabad,Tablet,Accessories,2,84971,Cash,169942,38767.68510453301,18,Kids Tablet
1399,2024-02-04,122,Ahmed,Islamabad,Tablet,Accessories,4,10162,Cash,40648,9483.995254457395,14,Kids Tablet
1400,2024-02-05,165,Sara,Islamabad,Mobile,Electronics,2,44742,Card,89484,11860.204774993144,7,iPhone
1401,2024-02-06,126,Sara,Faisalabad,Mobile,Electronics,3,29675,Card,89025,18963.843988221324,10,iPhone
1402,2024-02-07,101,Sara,Faisalabad,Headphones,Accessories,2,83997,Online,167994,42725.13825658804,8,Noise Cancelling
1403,2024-02-08,189,Sara,Lahore,Tablet,Accessories,3,27015,Online,81045,16191.099826463082,14,Kids Tablet
1404,2024-02-09,116,Ayesha,Lahore,Laptop,Accessories,2,60057,Cash,120114,12302.150753689077,0,Business Laptop
1405,2024-02-10,132,Usman,Karachi,Mobile,Accessories,3,42591,Card,127773,13008.27446193368,0,Budget Phone
1406,2024-02-11,108,Ahmed,Faisalabad,Tablet,Electronics,3,19833,Card,59499,10198.477787374351,18,Android Tablet
1407,2024-02-12,142,Ahmed,Karachi,Tablet,Electronics,2,17896,Card,35792,10209.267619462067,2,iPad
1408,2024-02-13,147,Sara,Lahore,Mobile,Electronics,4,42972,Online,171888,25050.15885850102,9,Budget Phone
1409,2024-02-14,138,Sara,Karachi,Headphones,Accessories,1,59733,Card,59733,13551.789245474498,7,Wired
1410,2024-02-15,192,Ali,Lahore,Mobile,Accessories,4,51800,Cash,207200,29922.82408153121,14,Android Phone
1411,2024-02-16,141,Usman,Faisalabad,Mobile,Electronics,2,15347,Cash,30694,5044.067732522037,9,iPhone
1412,2024-02-17,125,Ayesha,Islamabad,Laptop,Electronics,4,69063,Online,276252,74479.86466731783,0,Business Laptop
1413,2024-02-18,198,Ahmed,Faisalabad,Laptop,Electronics,3,12643,Online,37929,9321.897128771365,17,Business Laptop
1414,2024-02-19,149,Ali,Karachi,Headphones,Electronics,1,50785,Card,50785,6047.47045967028,1,Wired
1415,2024-02-20,124,Ali,Karachi,Tablet,Accessories,2,28681,Online,57362,10654.44106556476,18,Android Tablet
1416,2024-02-21,123,Ahmed,Faisalabad,Mobile,Electronics,2,60026,Cash,120052,12705.57769302826,12,iPhone
1417,2024-02-22,112,Ayesha,Faisalabad,Headphones,Electronics,2,25892,Card,51784,10158.883070338044,0,Wired
1418,2024-02-23,159,Ali,Lahore,Laptop,Electronics,1,57299,Cash,57299,13321.2612872919,1,Ultrabook
1419,2024-02-24,106,Ali,Karachi,Mobile,Electronics,3,27073,Card,81219,10046.832917203656,15,iPhone
1420,2024-02-25,156,Usman,Karachi,Tablet,Electronics,2,40682,Online,81364,12837.366833881071,14,Kids Tablet
1421,2024-02-26,135,Ayesha,Faisalabad,Laptop,Electronics,4,24289,Card,97156,17446.04303745751,12,Gaming Laptop
1422,2024-02-27,144,Ali,Islamabad,Laptop,Electronics,2,17927,Card,35854,10179.173071603602,15,Gaming Laptop
1423,2024-02-28,119,Ayesha,Karachi,Laptop,Accessories,2,58330,Cash,116660,34840.6260198486,16,Gaming Laptop
1424,2024-02-29,164,Ahmed,Islamabad,Headphones,Accessories,2,76707,Cash,153414,16719.404404822682,6,Wireless
1425,2024-03-01,107,Sara,Faisalabad,Tablet,Accessories,2,87454,Card,174908,44112.0747765464,16,Kids Tablet
1426,2024-03-02,115,Ali,Faisalabad,Mobile,Accessories,3,75428,Online,226284,39451.44172835757,6,iPhone
1427,2024-03-03,113,Usman,Lahore,Headphones,Electronics,4,60601,Online,242404,43267.08683495418,12,Wireless
1428,2024-03-04,175,Ahmed,Karachi,Headphones,Accessories,3,87465,Cash,262395,65822.5715362784,4,Wired
1429,2024-03-05,186,Ayesha,Islamabad,Headphones,Accessories,4,12539,Online,50156,14228.519226137025,16,Noise Cancelling
1430,2024-03-06,114,Ahmed,Lahore,Laptop,Electronics,2,32669,Cash,65338,18960.1545015215,2,Ultrabook
1431,2024-03-07,191,Ali,Karachi,Tablet,Electronics,1,80968,Online,80968,17442.49230927015,6,Kids Tablet
1432,2024-03-08,197,Ayesha,Lahore,Headphones,Accessories,3,30644,Card,91932,15759.372483362764,16,Wireless
1433,2024-03-09,165,Sara,Faisalabad,Mobile,Accessories,1,28745,Cash,28745,7402.119694602121,6,iPhone
1434,2024-03-10,131,Ahmed,Karachi,Tablet,Electronics,3,38228,Cash,114684,17225.56852761073,0,iPad
1435,2024-03-11,186,Ali,Lahore,Mobile,Accessories,2,44521,Card,89042,18949.45593507881,16,iPhone
1436,2024-03-12,162,Usman,Lahore,Tablet,Electronics,3,36928,Cash,110784,19023.35125631431,16,Kids Tablet
1437,2024-03-13,185,Ayesha,Islamabad,Mobile,Electronics,2,28322,Online,56644,13103.242107821789,10,Android Phone
1438,2024-03-14,150,Ahmed,Lahore,Laptop,Electronics,3,67714,Online,203142,30081.22319260256,2,Ultrabook
1439,2024-03-15,124,Ahmed,Karachi,Headphones,Electronics,2,97896,Cash,195792,27081.6732062626,14,Noise Cancelling
1440,2024-03-16,157,Sara,Karachi,Mobile,Accessories,2,72292,Online,144584,41010.93602157627,10,iPhone
1441,2024-03-17,162,Sara,Islamabad,Tablet,Electronics,4,39055,Cash,156220,18802.754270075333,15,Kids Tablet
1442,2024-03-18,161,Usman,Karachi,Headphones,Electronics,2,52891,Card,105782,21282.447879203308,8,Wired
1443,2024-03-19,121,Usman,Faisalabad,Headphones,Accessories,4,91912,Cash,367648,53004.01679015686,0,Wireless
1444,2024-03-20,157,Ali,Karachi,Tablet,Electronics,2,16588,Card,33176,3575.908092658469,15,iPad
1445,2024-03-21,157,Ali,Karachi,Mobile,Accessories,1,16304,Online,16304,1747.8501626846833,8,Android Phone
1446,2024-03-22,185,Usman,Lahore,Laptop,Accessories,2,17345,Card,34690,4684.688654870231,18,Business Laptop
1447,2024-03-23,148,Usman,Lahore,Laptop,Accessories,1,39300,Online,39300,10742.81498641716,11,Ultrabook
1448,2024-03-24,151,Ayesha,Karachi,Mobile,Electronics,1,34259,Cash,34259,5361.387857981792,18,Budget Phone
1449,2024-03-25,141,Sara,Islamabad,Headphones,Accessories,2,98553,Online,197106,57178.84105508284,8,Wireless
1450,2024-03-26,169,Ali,Lahore,Headphones,Accessories,1,25352,Cash,25352,5484.257674372408,6,Wireless
1451,2024-03-27,114,Sara,Islamabad,Headphones,Electronics,4,43365,Cash,173460,32493.019471458032,13,Wireless
1452,2024-03-28,153,Sara,Karachi,Headphones,Accessories,3,29446,Card,88338,19082.57749540605,18,Wired
1453,2024-03-29,159,Usman,Karachi,Mobile,Accessories,2,12336,Card,24672,5016.796512060496,18,iPhone
1454,2024-03-30,196,Ayesha,Faisalabad,Headphones,Accessories,1,72032,Card,72032,18134.434222129526,1,Wireless
1455,2024-03-31,107,Ahmed,Lahore,Tablet,Accessories,2,85415,Card,170830,26734.76059002847,8,Kids Tablet
1456,2024-04-01,152,Ayesha,Karachi,Headphones,Accessories,4,17521,Online,70084,11957.03672898312,12,Wired
1457,2024-04-02,159,Ayesha,Faisalabad,Laptop,Electronics,2,81707,Online,163414,45562.90527083373,14,Business Laptop
1458,2024-04-03,104,Sara,Lahore,Headphones,Accessories,2,33481,Online,66962,19371.52420671549,2,Wired
